2.047576705932617074e+02,2.577576705932617074e+02,2.617576705932617074e+02,2.737576705932617074e+02,3.137576705932617074e+02,3.327576705932617074e+02,3.597576705932617074e+02,2.308851414918899536e+02,1.748851414918899536e+02,2.468851414918899536e+02,2.078851414918899536e+02,1.548851414918899536e+02,2.518851414918899536e+02,1.708851414918899536e+02,8.808571777343750000e+02,8.128571777343750000e+02,8.018571777343750000e+02,7.998571777343750000e+02,7.168571777343750000e+02,7.158571777343750000e+02,6.538571777343750000e+02,3.560898694396018982e+02,3.980898694396018982e+02,3.460898694396018982e+02,3.720898694396018982e+02,4.130898694396018982e+02,3.290898694396018982e+02,3.740898694396018982e+02
2.183630905151367188e+02,2.443630905151367188e+02,2.783630905151367188e+02,2.733630905151367188e+02,2.993630905151367188e+02,3.483630905151367188e+02,3.633630905151367188e+02,2.675215987563133240e+02,2.135215987563133240e+02,2.615215987563133240e+02,2.285215987563133240e+02,1.615215987563133240e+02,2.295215987563133240e+02,1.645215987563133240e+02,8.948893798828124773e+02,8.318893798828124773e+02,8.258893798828124773e+02,8.138893798828124773e+02,7.278893798828124773e+02,7.228893798828124773e+02,6.678893798828124773e+02,3.514583545923233032e+02,3.964583545923233032e+02,3.374583545923233032e+02,3.684583545923233032e+02,4.074583545923233032e+02,3.364583545923233032e+02,3.754583545923233032e+02
2.251179718017578182e+02,2.421179718017578182e+02,2.721179718017577898e+02,2.681179718017577898e+02,2.971179718017577898e+02,3.381179718017577898e+02,3.631179718017577898e+02,2.707741591334342957e+02,2.217741591334342957e+02,2.647741591334342957e+02,2.337741591334342957e+02,1.697741591334342957e+02,2.327741591334342957e+02,1.687741591334342957e+02,9.406590576171875000e+02,8.836590576171875000e+02,8.776590576171875000e+02,8.546590576171875000e+02,7.686590576171875000e+02,7.556590576171875000e+02,7.056590576171875000e+02,3.394213548898696899e+02,3.874213548898696899e+02,3.234213548898696899e+02,3.614213548898696899e+02,4.014213548898696899e+02,3.384213548898696899e+02,3.754213548898696899e+02
2.208842803955078011e+02,2.388842803955078011e+02,2.688842803955078011e+02,2.648842803955078011e+02,2.958842803955078011e+02,3.378842803955078011e+02,3.638842803955078011e+02,2.724230366945266724e+02,2.264230366945266724e+02,2.654230366945266724e+02,2.374230366945266724e+02,1.714230366945266724e+02,2.344230366945266724e+02,1.754230366945266724e+02,9.980108032226562500e+02,9.430108032226562500e+02,9.240108032226562500e+02,9.140108032226562500e+02,8.510108032226562500e+02,8.320108032226562500e+02,7.710108032226562500e+02,3.254999508857727051e+02,3.784999508857727051e+02,3.134999508857727051e+02,3.534999508857727051e+02,4.074999508857727051e+02,3.304999508857727051e+02,3.824999508857727051e+02
2.066732177734375000e+02,2.206732177734375000e+02,2.636732177734375000e+02,2.546732177734375000e+02,2.896732177734375000e+02,3.346732177734375000e+02,3.656732177734375000e+02,2.782831006348133087e+02,2.322831006348133087e+02,2.692831006348133087e+02,2.412831006348133087e+02,1.682831006348133087e+02,2.302831006348133087e+02,1.742831006348133087e+02,1.018990539550781250e+03,9.709905395507812500e+02,9.539905395507812500e+02,9.489905395507812500e+02,9.019905395507812500e+02,8.759905395507812500e+02,8.359905395507812500e+02,3.117231298089027405e+02,3.667231298089027405e+02,3.057231298089027405e+02,3.437231298089027405e+02,4.117231298089027405e+02,3.317231298089027405e+02,3.817231298089027405e+02
1.933259735107421875e+02,2.023259735107421875e+02,2.493259735107421875e+02,2.343259735107421875e+02,2.803259735107421875e+02,3.183259735107421875e+02,3.593259735107421875e+02,2.873088589310646057e+02,2.383088589310646057e+02,2.753088589310646057e+02,2.463088589310646057e+02,1.673088589310646057e+02,2.343088589310646057e+02,1.753088589310646057e+02,9.868071289062500000e+02,9.708071289062500000e+02,9.578071289062500000e+02,9.568071289062500000e+02,9.278071289062500000e+02,9.058071289062500000e+02,8.668071289062500000e+02,3.038788878917694092e+02,3.588788878917694092e+02,3.108788878917694092e+02,3.438788878917694092e+02,4.028788878917694092e+02,3.268788878917694092e+02,3.758788878917694092e+02
1.692723114013671761e+02,1.792723114013671761e+02,2.252723114013671761e+02,2.152723114013671761e+02,2.712723114013671761e+02,3.142723114013671761e+02,3.472723114013671761e+02,2.952028911709785461e+02,2.392028911709785461e+02,2.792028911709785461e+02,2.482028911709785461e+02,1.672028911709785461e+02,2.422028911709785461e+02,1.762028911709785461e+02,9.877443847656250000e+02,9.767443847656250000e+02,9.587443847656250000e+02,9.597443847656250000e+02,9.147443847656250000e+02,9.147443847656250000e+02,8.877443847656250000e+02,2.921918915212154388e+02,3.801918915212154388e+02,3.171918915212154388e+02,3.531918915212154388e+02,3.281918915212154388e+02,3.301918915212154388e+02,3.621918915212154388e+02
1.476486602783203068e+02,1.566486602783203068e+02,2.016486602783203068e+02,1.866486602783203068e+02,2.556486602783203068e+02,2.936486602783203352e+02,3.276486602783203352e+02,3.039581144452095032e+02,2.499581144452095032e+02,2.899581144452095032e+02,2.589581144452095032e+02,1.719581144452095032e+02,2.439581144452095032e+02,1.809581144452095032e+02,1.019590332031250000e+03,9.855903320312500000e+02,9.735903320312500000e+02,9.595903320312500000e+02,9.405903320312500000e+02,9.495903320312500000e+02,8.715903320312500000e+02,3.383225661218166351e+02,3.793225661218166351e+02,3.143225661218166351e+02,3.463225661218166351e+02,3.953225661218166351e+02,3.003225661218166351e+02,3.413225661218166351e+02
1.455104660034179744e+02,1.455104660034179744e+02,1.885104660034179744e+02,1.735104660034179744e+02,2.155104660034179744e+02,2.535104660034179744e+02,2.995104660034179460e+02,3.265475232601165771e+02,2.745475232601165771e+02,3.015475232601165771e+02,2.755475232601165771e+02,1.875475232601165771e+02,2.455475232601165771e+02,1.805475232601165771e+02,1.019694335937500000e+03,9.636943359375000000e+02,9.876943359375000000e+02,9.566943359375000000e+02,9.156943359375000000e+02,9.406943359375000000e+02,8.716943359375000000e+02,3.894788112938404083e+02,3.834788112938404083e+02,3.194788112938404083e+02,3.514788112938404083e+02,3.864788112938404083e+02,3.064788112938404083e+02,3.224788112938404083e+02
1.393499801635742301e+02,1.353499801635742301e+02,1.873499801635742301e+02,1.643499801635742301e+02,1.963499801635742301e+02,2.453499801635742301e+02,2.753499801635742301e+02,3.368061039149761200e+02,2.908061039149761200e+02,3.118061039149761200e+02,2.868061039149761200e+02,1.928061039149761200e+02,2.478061039149761200e+02,1.818061039149761200e+02,8.634396362304687500e+02,9.754396362304687500e+02,9.544396362304687500e+02,9.444396362304687500e+02,9.264396362304687500e+02,9.224396362304687500e+02,8.664396362304687500e+02,3.555155605077743530e+02,4.105155605077743530e+02,3.545155605077743530e+02,3.815155605077743530e+02,4.085155605077743530e+02,3.265155605077743530e+02,3.385155605077743530e+02
