6.662946380615234148e+02,6.322946380615234148e+02,5.952946380615234148e+02,6.032946380615234148e+02,5.622946380615234148e+02,5.192946380615234148e+02,4.952946380615234148e+02,3.693248599171638489e+02,4.293248599171638489e+02,3.793248599171638489e+02,4.123248599171638489e+02,4.883248599171638489e+02,4.263248599171638489e+02,4.983248599171638489e+02,6.880588378906250000e+02,6.440588378906250000e+02,6.830588378906250000e+02,6.530588378906250000e+02,5.770588378906250000e+02,6.180588378906250000e+02,5.590588378906250000e+02,4.609697003662586212e+02,4.539697003662586212e+02,4.089697003662586212e+02,4.149697003662586212e+02,3.739697003662586212e+02,3.169697003662586212e+02,3.139697003662586212e+02
6.677858276367187500e+02,6.337858276367187500e+02,5.957858276367187500e+02,6.047858276367187500e+02,5.627858276367187500e+02,5.197858276367187500e+02,4.957858276367187500e+02,3.680341860055923462e+02,4.300341860055923462e+02,3.830341860055923462e+02,4.150341860055923462e+02,4.890341860055923462e+02,4.230341860055923462e+02,4.970341860055923462e+02,6.927701416015625000e+02,6.417701416015625000e+02,6.817701416015625000e+02,6.537701416015625000e+02,5.797701416015625000e+02,6.227701416015625000e+02,5.637701416015625000e+02,4.621458389461040497e+02,4.541458389461040497e+02,4.051458389461040497e+02,4.151458389461040497e+02,3.731458389461040497e+02,3.181458389461040497e+02,3.141458389461040497e+02
6.744626708984375227e+02,6.334626708984375227e+02,6.004626708984375227e+02,6.054626708984375227e+02,5.654626708984375227e+02,5.224626708984375227e+02,5.014626708984375227e+02,3.780035914778709412e+02,4.380035914778709412e+02,3.910035914778709412e+02,4.200035914778709412e+02,4.890035914778709412e+02,4.220035914778709412e+02,4.950035914778709412e+02,7.076330261230468750e+02,6.506330261230468750e+02,6.876330261230468750e+02,6.586330261230468750e+02,5.816330261230468750e+02,6.236330261230468750e+02,5.656330261230468750e+02,4.460669918656349182e+02,4.380669918656349182e+02,4.040669918656349182e+02,4.050669918656349182e+02,3.750669918656349182e+02,3.200669918656349182e+02,3.140669918656349182e+02
6.689340179443358920e+02,6.309340179443358920e+02,6.029340179443358920e+02,6.049340179443358920e+02,5.739340179443358920e+02,5.229340179443358920e+02,5.079340179443359489e+02,3.899326379895210266e+02,4.389326379895210266e+02,3.889326379895210266e+02,4.199326379895210266e+02,4.859326379895210266e+02,4.239326379895210266e+02,4.939326379895210266e+02,7.067315856933594205e+02,6.447315856933594205e+02,6.807315856933594205e+02,6.567315856933594205e+02,5.827315856933594205e+02,6.237315856933594205e+02,5.667315856933594205e+02,4.508561596274375916e+02,4.588561596274375916e+02,4.138561596274375916e+02,4.218561596274375916e+02,3.748561596274375916e+02,3.228561596274375916e+02,3.148561596274375916e+02
6.641627014160155795e+02,6.301627014160155795e+02,6.021627014160155795e+02,6.031627014160155795e+02,5.731627014160155795e+02,5.271627014160155795e+02,5.081627014160156364e+02,3.868980590105056763e+02,4.398980590105056763e+02,3.848980590105056763e+02,4.178980590105056763e+02,4.838980590105056763e+02,4.158980590105056763e+02,4.868980590105056763e+02,7.064442443847656250e+02,6.434442443847656250e+02,6.784442443847656250e+02,6.534442443847656250e+02,5.864442443847656250e+02,6.264442443847656250e+02,5.734442443847656250e+02,4.505167928040027618e+02,4.665167928040027618e+02,4.165167928040027618e+02,4.255167928040027618e+02,3.765167928040027618e+02,3.265167928040027618e+02,3.135167928040027618e+02
6.675916564941405795e+02,6.295916564941405795e+02,6.015916564941405795e+02,6.055916564941405795e+02,5.695916564941405795e+02,5.265916564941405795e+02,5.045916564941406364e+02,3.856018604040145874e+02,4.366018604040145874e+02,3.846018604040145874e+02,4.156018604040145874e+02,4.836018604040145874e+02,4.126018604040145874e+02,4.856018604040145874e+02,7.048530090332030795e+02,6.438530090332030795e+02,6.758530090332030795e+02,6.518530090332030795e+02,5.848530090332030795e+02,6.248530090332030795e+02,5.698530090332030795e+02,4.515333732962608337e+02,4.665333732962608337e+02,4.175333732962608337e+02,4.255333732962608337e+02,3.765333732962608337e+02,3.275333732962608337e+02,3.145333732962608337e+02
6.731299438476562500e+02,6.341299438476562500e+02,6.021299438476562500e+02,6.071299438476562500e+02,5.711299438476562500e+02,5.321299438476562500e+02,5.061299438476562500e+02,3.741551931500434875e+02,4.351551931500434875e+02,3.861551931500434875e+02,4.181551931500434875e+02,4.851551931500434875e+02,4.141551931500434875e+02,4.871551931500434875e+02,7.092315673828125000e+02,6.452315673828125000e+02,6.732315673828125000e+02,6.502315673828125000e+02,5.852315673828125000e+02,6.242315673828125000e+02,5.712315673828125000e+02,4.436559181511402130e+02,4.646559181511402130e+02,4.106559181511402130e+02,4.236559181511402130e+02,3.766559181511402130e+02,3.236559181511402130e+02,3.156559181511402130e+02
6.695325134277343295e+02,6.365325134277343295e+02,6.005325134277343295e+02,6.085325134277343295e+02,5.725325134277343295e+02,5.315325134277343295e+02,5.075325134277343864e+02,3.753024570941925049e+02,4.343024570941925049e+02,3.863024570941925049e+02,4.163024570941925049e+02,4.843024570941925049e+02,4.163024570941925049e+02,4.853024570941925049e+02,7.141169921875000455e+02,6.501169921875000455e+02,6.781169921875000455e+02,6.511169921875000455e+02,5.871169921875000455e+02,6.261169921875000455e+02,5.711169921875000455e+02,4.354153304994106293e+02,4.644153304994106293e+02,4.034153304994106293e+02,4.224153304994106293e+02,3.744153304994106293e+02,3.234153304994106293e+02,3.144153304994106293e+02
6.673422485351562727e+02,6.383422485351562727e+02,6.063422485351562727e+02,6.103422485351562727e+02,5.773422485351562727e+02,5.323422485351562727e+02,5.093422485351562727e+02,3.766842280626296997e+02,4.306842280626296997e+02,3.826842280626296997e+02,4.146842280626296997e+02,4.826842280626296997e+02,4.146842280626296997e+02,4.856842280626296997e+02,7.188419799804687500e+02,6.538419799804687500e+02,6.778419799804687500e+02,6.568419799804687500e+02,5.868419799804687500e+02,6.288419799804687500e+02,5.718419799804687500e+02,4.318769686818122864e+02,4.648769686818122864e+02,4.038769686818122864e+02,4.248769686818122864e+02,3.778769686818122864e+02,3.258769686818122864e+02,3.138769686818122864e+02
6.691571105957031023e+02,6.371571105957031023e+02,6.041571105957031023e+02,6.091571105957031023e+02,5.761571105957031023e+02,5.341571105957031023e+02,5.071571105957031023e+02,3.728977897167205811e+02,4.298977897167205811e+02,3.818977897167205811e+02,4.138977897167205811e+02,4.838977897167205811e+02,4.138977897167205811e+02,4.858977897167205811e+02,7.182540527343750227e+02,6.532540527343750227e+02,6.732540527343750227e+02,6.532540527343750227e+02,5.862540527343750227e+02,6.272540527343750227e+02,5.702540527343750227e+02,4.360689759850502014e+02,4.650689759850502014e+02,4.030689759850502014e+02,4.270689759850502014e+02,3.780689759850502014e+02,3.260689759850502014e+02,3.140689759850502014e+02
