5.262387939453125227e+02,5.892387939453125227e+02,5.552387939453125227e+02,5.822387939453125227e+02,6.772387939453125227e+02,6.152387939453125227e+02,6.762387939453125227e+02,1.637089841365814209e+02,1.587089841365814209e+02,2.127089841365814209e+02,1.937089841365814209e+02,2.437089841365814209e+02,2.967089841365814209e+02,3.217089841365814209e+02,4.224604888916015852e+02,4.874604888916015852e+02,4.684604888916015852e+02,4.874604888916015852e+02,5.524604888916015852e+02,5.244604888916015852e+02,5.754604888916015852e+02,1.398522410839796066e+02,1.228522410839796066e+02,1.788522410839796066e+02,1.558522410839796066e+02,1.468522410839796066e+02,2.038522410839796066e+02,1.888522410839796066e+02
5.085441131591796875e+02,5.715441131591796875e+02,5.445441131591796875e+02,5.705441131591796875e+02,6.735441131591796875e+02,6.165441131591796875e+02,6.945441131591796875e+02,1.478032234013080597e+02,1.528032234013080597e+02,2.078032234013080597e+02,1.898032234013080597e+02,2.208032234013080597e+02,2.758032234013080597e+02,2.938032234013080597e+02,3.933250213623047102e+02,4.623250213623047102e+02,4.453250213623047102e+02,4.673250213623047102e+02,5.273250213623047102e+02,5.143250213623047102e+02,5.503250213623047102e+02,1.228892160207033157e+02,1.078892160207033157e+02,1.678892160207033157e+02,1.428892160207033157e+02,1.328892160207033157e+02,1.988892160207033157e+02,1.818892160207033157e+02
4.954345214843750114e+02,5.644345214843749545e+02,5.414345214843749545e+02,5.634345214843749545e+02,6.604345214843749545e+02,6.144345214843749545e+02,6.864345214843749545e+02,1.469296519160270691e+02,1.409296519160270691e+02,1.999296519160270691e+02,1.779296519160270691e+02,2.019296519160270691e+02,2.619296519160270691e+02,2.699296519160270691e+02,3.850833770751953011e+02,4.520833770751953011e+02,4.250833770751953011e+02,4.540833770751953011e+02,5.290833770751953580e+02,5.040833770751953011e+02,5.520833770751953580e+02,1.237816391438245773e+02,1.167816391438245773e+02,1.707816391438245773e+02,1.467816391438245773e+02,1.367816391438245773e+02,1.967816391438245773e+02,1.817816391438245773e+02
4.878443542480468977e+02,5.558443542480468977e+02,5.348443542480468977e+02,5.558443542480468977e+02,6.498443542480468977e+02,5.938443542480468977e+02,6.758443542480468977e+02,1.464615016281604767e+02,1.364615016281604767e+02,1.904615016281604767e+02,1.714615016281604767e+02,1.974615016281604767e+02,2.544615016281604767e+02,2.654615016281604767e+02,3.836924865722656364e+02,4.546924865722656364e+02,4.166924865722656364e+02,4.476924865722656364e+02,5.176924865722655795e+02,4.946924865722656364e+02,5.366924865722655795e+02,1.231754465252161026e+02,1.151754465252161026e+02,1.711754465252161026e+02,1.481754465252161026e+02,1.401754465252161026e+02,1.931754465252161026e+02,1.731754465252161026e+02
4.864313415527343523e+02,5.584313415527343523e+02,5.334313415527343523e+02,5.584313415527343523e+02,6.434313415527343523e+02,5.874313415527343523e+02,6.674313415527343523e+02,1.370162226855754852e+02,1.330162226855754852e+02,1.910162226855754852e+02,1.690162226855754852e+02,1.860162226855754852e+02,2.470162226855754852e+02,2.650162226855754852e+02,3.723410034179687500e+02,4.473410034179687500e+02,4.133410034179687500e+02,4.473410034179687500e+02,5.233410034179687500e+02,5.033410034179687500e+02,5.653410034179687500e+02,1.172557120174169540e+02,1.112557120174169540e+02,1.672557120174169540e+02,1.462557120174169540e+02,1.312557120174169540e+02,2.012557120174169540e+02,1.932557120174169540e+02
4.882890106201172102e+02,5.572890106201172102e+02,5.352890106201172102e+02,5.582890106201172102e+02,6.442890106201172102e+02,5.842890106201172102e+02,6.622890106201172102e+02,1.501601468622684479e+02,1.291601468622684479e+02,1.871601468622684479e+02,1.651601468622684479e+02,1.841601468622684479e+02,2.431601468622684479e+02,2.621601468622684479e+02,3.741540039062500114e+02,4.411540039062500114e+02,4.121540039062500114e+02,4.441540039062500114e+02,5.121540039062499545e+02,4.981540039062500114e+02,5.441540039062499545e+02,1.154553266465663910e+02,1.114553266465663910e+02,1.644553266465663910e+02,1.454553266465663910e+02,1.334553266465663910e+02,1.964553266465663910e+02,1.724553266465663910e+02
4.857641357421874773e+02,5.597641357421874773e+02,5.387641357421874773e+02,5.597641357421874773e+02,6.467641357421874773e+02,5.847641357421874773e+02,6.567641357421874773e+02,1.441863599717617035e+02,1.211863599717617035e+02,1.821863599717617035e+02,1.581863599717617035e+02,1.801863599717617035e+02,2.371863599717617035e+02,2.641863599717617035e+02,3.736998077392578352e+02,4.446998077392578352e+02,4.156998077392578352e+02,4.446998077392578352e+02,5.126998077392578352e+02,4.986998077392578352e+02,5.456998077392578352e+02,1.185249271392822266e+02,1.135249271392822266e+02,1.655249271392822266e+02,1.455249271392822266e+02,1.345249271392822266e+02,1.945249271392822266e+02,1.715249271392822266e+02
4.861349914550781364e+02,5.601349914550780795e+02,5.341349914550780795e+02,5.581349914550780795e+02,6.431349914550780795e+02,5.881349914550780795e+02,6.611349914550780795e+02,1.418661268353462219e+02,1.248661268353462219e+02,1.828661268353462219e+02,1.608661268353462219e+02,1.828661268353462219e+02,2.388661268353462219e+02,2.638661268353462219e+02,3.651784606933593977e+02,4.371784606933593977e+02,4.081784606933593977e+02,4.381784606933593977e+02,5.001784606933593977e+02,4.951784606933593977e+02,5.351784606933593977e+02,1.180487384796142578e+02,1.080487384796142578e+02,1.640487384796142578e+02,1.430487384796142578e+02,1.290487384796142578e+02,1.920487384796142578e+02,1.630487384796142578e+02
4.754165130615234602e+02,5.494165130615234602e+02,5.294165130615234602e+02,5.494165130615234602e+02,6.314165130615234602e+02,5.814165130615234602e+02,6.554165130615234602e+02,1.446135478019714355e+02,1.216135478019714355e+02,1.786135478019714355e+02,1.556135478019714355e+02,1.736135478019714355e+02,2.386135478019714355e+02,2.626135478019714355e+02,3.696086120605468750e+02,4.366086120605468750e+02,4.046086120605468750e+02,4.396086120605468750e+02,5.156086120605468750e+02,4.946086120605468750e+02,5.446086120605468750e+02,1.147420174926519394e+02,1.127420174926519394e+02,1.647420174926519394e+02,1.457420174926519394e+02,1.417420174926519394e+02,2.007420174926519394e+02,1.847420174926519394e+02
4.677876800537109148e+02,5.417876800537109148e+02,5.187876800537109148e+02,5.427876800537109148e+02,6.277876800537109148e+02,5.777876800537109148e+02,6.487876800537109148e+02,1.433628985881805420e+02,1.253628985881805420e+02,1.843628985881805420e+02,1.613628985881805420e+02,1.733628985881805420e+02,2.353628985881805420e+02,2.593628985881805420e+02,3.600143676757812727e+02,4.320143676757812727e+02,3.980143676757812727e+02,4.290143676757812727e+02,5.110143676757812727e+02,4.770143676757812727e+02,5.310143676757812727e+02,1.120003976374864578e+02,1.100003976374864578e+02,1.610003976374864578e+02,1.430003976374864578e+02,1.460003976374864578e+02,2.030003976374864578e+02,2.010003976374864578e+02
